TEMPORARY_ID,REGULAR_WAGES,OVERTIME_WAGES,OTHER_WAGES,TOTAL_WAGES
089709311172,87349.89,0.00,0.00,87349.89
042710438132,32536.86,0.00,8582.02,41118.88
046710930615,2852.01,0.00,0.00,2852.01
021711141575,49807.45,0.00,0.00,49807.45
040711352472,99493.78,0.00,1000.00,100493.78
080711493035,135219.73,0.00,0.00,135219.73
048711914559,55856.72,7702.08,888.29,64447.09
066712195436,50249.01,12942.67,96.21,63287.89
065713177635,27878.88,274.04,1113.21,29266.13
093713387930,63852.00,0.00,1000.00,64852.00
058713458015,67191.91,1011.06,0.00,68202.97
035713528093,64732.00,951.00,2600.00,68283.00
036713738285,59035.17,0.00,0.00,59035.17
050713948415,69191.21,818.16,0.00,70009.37
013714018445,61301.81,0.00,0.00,61301.81
034714368490,72771.97,0.00,54.60,72826.57
041714508460,47580.21,5764.74,39.00,53383.95
085714998146,68323.84,0.00,0.00,68323.84
065715347712,65609.65,142.65,0.00,65752.30
015715487491,78641.15,0.00,0.00,78641.15
072715697107,99360.80,12425.28,1600.00,113386.08
077716116156,50963.93,0.00,1021.13,51985.06
064716395386,50536.13,1316.71,0.00,51852.84
063716604737,33030.51,0.00,0.00,33030.51
070716674507,54881.81,0.00,0.00,54881.81
019716883777,48936.18,141.30,0.00,49077.48
011716953520,77899.07,0.00,0.00,77899.07
017717162708,55620.64,2548.20,982.17,59151.01
097717232423,50963.93,4401.82,28.11,55393.86
024717371835,92335.44,3314.75,1217.25,96867.44
071717441530,50963.92,17.97,10.40,50992.29
094717720244,50963.92,0.00,1134.09,52098.01
058717789906,50963.92,1643.76,15.60,52623.28
060717929209,50963.92,1669.37,20.80,52654.09
097717998850,50840.62,0.00,0.00,50840.62
059718068485,50967.68,36.99,1105.98,52110.65
045718138113,52270.56,532.07,954.77,53757.40
056718346956,89104.72,0.00,0.00,89104.72
096718555738,52105.11,0.00,986.57,53091.68
053718694893,75043.46,272.93,0.00,75316.39
072718764460,50967.68,37826.55,2130.16,90924.39
089718903574,50963.93,5606.06,1261.11,57831.10
088718973121,6439.68,0.00,0.00,6439.68
099719320755,50625.60,7968.47,979.77,59573.84
059719459762,62310.88,664.20,5851.32,68826.40
083719529255,50963.92,3840.68,13.33,54817.93
035719598742,50963.93,891.37,1086.98,52942.28
067719807161,57381.28,479.59,41.60,57902.47
031720501457,37415.16,5006.80,247.66,42669.62
049721056412,76519.45,8.08,1600.00,78127.53
086721125751,30087.38,1064.76,15.60,31167.74
060721264410,63399.76,0.00,0.00,63399.76
083721957304,84380.15,0.00,0.00,84380.15
068722026557,98079.76,0.00,3877.00,101956.76
089722095803,51917.87,0.00,0.00,51917.87
046722165043,70739.11,0.00,0.00,70739.11
011722787901,63585.60,0.00,0.00,63585.60
012723271975,63940.02,634.00,0.00,64574.02
043723548443,63846.01,0.00,500.00,64346.01
001723617544,63582.00,0.00,0.00,63582.00
015723824806,63672.40,0.00,1500.00,65172.40
034723893880,77001.71,3115.80,3730.76,83848.27
016724308187,83379.92,0.00,0.00,83379.92
090724860227,47515.05,8719.10,1016.33,57250.48
001726100785,2700.00,0.00,0.00,2700.00
088726238493,43574.17,124.32,0.00,43698.49
064726376176,45403.34,0.00,0.00,45403.34
042726720269,3681.15,0.00,0.00,3681.15
039726995426,100843.61,0.00,0.00,100843.61
025727270479,52850.12,0.00,0.00,52850.12
022727339226,17229.25,0.00,252.20,17481.45
013727545428,53419.24,0.00,0.00,53419.24
062727751571,55096.82,0.00,0.00,55096.82
014727820273,78378.67,0.00,3663.68,82042.35
018727888968,83514.78,13588.20,4529.40,101632.38
080728026338,45403.31,0.00,0.00,45403.31
001728506932,1713.85,0.00,0.00,1713.85
086728850018,1600.35,0.00,0.00,1600.35
039728987208,4590.21,0.00,112.14,4702.35
015729398622,48802.78,0.00,607.75,49410.53
056730083796,97986.48,0.00,0.00,97986.48
072730494592,64999.03,0.00,0.00,64999.03
054730768328,69157.63,0.00,0.00,69157.63
047730836746,58826.69,48.56,0.00,58875.25
000730905158,72977.84,0.00,0.00,72977.84
054731383859,63420.00,0.00,0.00,63420.00
091731793925,42192.96,0.00,0.00,42192.96
096731862247,45806.51,0.00,0.00,45806.51
064731930563,5022.82,0.00,80.58,5103.40
097732408594,66060.35,693.66,0.00,66754.01
070732476859,49817.49,0.00,0.00,49817.49
006732545118,783.15,0.00,0.00,783.15
062733704538,38654.01,161.72,621.65,39437.38
011733908952,73431.15,0.00,0.00,73431.15
066734385695,50990.43,0.00,0.00,50990.43
062734453776,52719.62,0.00,0.00,52719.62
027734521851,87960.08,0.00,0.00,87960.08
061734589919,100843.60,0.00,0.00,100843.60
080734794086,97412.88,0.00,0.00,97412.88
075734930166,83147.73,0.00,0.00,83147.73
043735270256,7769.43,0.00,0.00,7769.43
089735610188,39024.57,12646.92,1483.82,53155.31
053735678156,67314.68,4347.60,1153.66,72815.94
098735814072,11948.67,0.00,0.00,11948.67
078736221671,56460.67,0.00,179.59,56640.26
007736764786,57203.02,7616.03,0.00,64819.05
014737036193,50807.13,0.00,127.40,50934.53
029737104029,51878.44,0.00,85.47,51963.91
020737171859,50807.09,440.10,621.30,51868.49
030737307500,56459.63,6327.93,141.70,62929.26
045737443116,56459.55,1507.94,82.06,58049.55
017737510915,0.00,0.00,14.03,14.03
092737646493,56460.64,3786.65,90.51,60337.80
076737782047,50807.13,0.00,311.52,51118.65
069737917576,50807.10,1173.61,125.78,52106.49
074738053080,50807.17,110.03,130.90,51048.10
018738256290,50752.70,1081.92,583.09,52417.71
007738391732,78740.48,0.00,0.00,78740.48
070738459443,100075.04,188.88,0.00,100263.92
012738527149,74901.56,0.00,0.00,74901.56
034738594848,69059.52,0.00,0.00,69059.52
016738730228,56460.67,305.66,107.01,56873.34
076738797908,50806.10,330.08,1100.66,52236.84
039739000913,73352.24,0.00,0.00,73352.24
083739136218,30326.94,490.68,0.00,30817.62
027739203862,73063.92,0.00,0.00,73063.92
044739406755,35946.63,5027.08,2044.80,43018.51
096739609592,65659.14,0.00,0.00,65659.14
092739947531,31342.33,1063.53,115.00,32520.86
030740082664,41170.15,0.00,0.00,41170.15
061740285316,41226.68,0.00,0.00,41226.68
025740622947,8957.28,0.00,0.00,8957.28
098740892940,56978.69,0.00,0.00,56978.69
004740960424,59064.64,0.00,0.00,59064.64
073741095371,58828.86,0.00,0.00,58828.86
035741162836,70770.61,0.00,1600.00,72370.61
019741297747,55718.81,247.37,0.00,55966.18
020741837145,41653.93,0.00,1133.28,42787.21
070742578177,65435.45,0.00,0.00,65435.45
078742847460,11499.98,0.00,0.00,11499.98
030742914766,58320.49,0.00,1650.00,59970.49
073742982065,56664.41,0.00,0.00,56664.41
048743251202,38092.97,0.00,14974.35,53067.32
099743654724,41809.04,102.61,564.05,42475.70
045743721957,67783.04,0.00,1600.00,69383.04
067744125224,150768.19,0.00,0.00,150768.19
052744259598,2405.00,0.00,0.00,2405.00
047744528273,715.05,0.00,0.00,715.05
019744931104,1425.00,0.00,0.00,1425.00
021745467873,7576.33,873.05,9924.52,18373.90
017745534942,22642.29,0.00,873.12,23515.41
098745669061,82847.17,0.00,0.00,82847.17
048745870196,58615.91,0.00,0.00,58615.91
002746004256,40893.84,5709.78,238.55,46842.17
084746272302,362.25,0.00,0.00,362.25
080746473274,7759.56,548.07,154.22,8461.85
043746540253,62260.65,0.00,0.00,62260.65
048746875056,139957.12,0.00,0.00,139957.12
029747075866,60486.24,0.00,0.00,60486.24
084747744842,560.00,0.00,0.00,560.00
058747811707,315.00,0.00,0.00,315.00
042748413221,57365.44,0.00,0.00,57365.44
052748546825,69000.17,0.00,0.00,69000.17
063748613618,52880.64,3999.75,142.27,57022.66
011749147749,49666.61,0.00,0.00,49666.61
023749281222,52075.73,0.00,0.00,52075.73
088749347949,60491.86,0.00,0.00,60491.86
059749414671,39366.08,0.00,0.00,39366.08
022750214869,48804.16,0.00,0.00,48804.16
083750281513,87112.44,0.00,1000.00,88112.44
052750348152,59330.00,0.00,0.00,59330.00
010750548033,66964.33,0.00,0.00,66964.33
025750681257,104479.44,0.00,7944.24,112423.68
046750747860,87183.90,1657.65,0.00,88841.55
065750947634,44355.01,0.00,0.00,44355.01
024751014214,73355.00,0.00,1000.00,74355.00
060751213917,53780.27,0.00,0.00,53780.27
068751347023,84373.94,26507.72,3092.36,113974.02
088751413567,57610.29,0.00,0.00,57610.29
013751613165,6791.55,465.60,1059.32,8316.47
098752543918,44697.69,0.00,0.00,44697.69
035752610357,43681.06,0.00,0.00,43681.06
048753008864,100843.62,0.00,0.00,100843.62
050753539879,85224.00,0.00,0.00,85224.00
045754136824,72826.40,0.00,1360.40,74186.80
050754203122,33871.50,0.00,633.71,34505.21
044755064467,52602.20,0.00,0.00,52602.20
005755130684,39387.68,0.00,3041.64,42429.32
088755858683,33772.20,1886.07,755.68,36413.95
020756189361,50855.66,13895.48,1443.83,66194.97
098756519893,104479.44,0.00,1000.00,105479.44
021756585983,41206.88,36.77,0.00,41243.65
035756718144,85598.32,0.00,0.00,85598.32
027756784216,108816.31,0.00,1000.00,109816.31
080756916342,18857.68,177.45,0.00,19035.13
098757510626,61121.10,0.00,0.00,61121.10
078757576629,67574.23,0.00,0.00,67574.23
069757774603,73805.17,0.00,0.00,73805.17
088757972525,1970.00,0.00,0.00,1970.00
086758697798,50047.12,0.00,0.00,50047.12
020758829592,49620.58,1038.78,394.02,51053.38
065758961362,53650.50,0.00,0.00,53650.50
030759027239,95599.94,0.00,0.00,95599.94
018759422379,71395.50,12084.40,0.00,83479.90
079759554046,138681.60,14825.34,0.00,153506.94
042759751505,81939.48,0.00,0.00,81939.48
056759817313,137145.13,12665.72,0.00,149810.85
075759948912,67940.93,0.00,750.00,68690.93
080760014703,76730.69,1573.27,0.00,78303.96
078760212042,73670.87,9345.09,0.00,83015.96
006760277811,49142.98,0.00,0.00,49142.98
065760343573,89751.80,5377.50,0.00,95129.30
081760738029,51293.59,1809.22,0.00,53102.81
061760803752,72548.68,0.00,0.00,72548.68
099761000886,78546.09,0.00,0.00,78546.09
015761526329,96616.60,0.00,0.00,96616.60
006761657633,13041.00,0.00,0.00,13041.00
048761854546,26482.62,0.00,0.00,26482.62
098761920172,203.69,0.00,0.00,203.69
083761985793,4346.96,0.00,0.00,4346.96
047762182622,42598.67,710.81,0.00,43309.48
062762444981,11592.01,0.00,0.00,11592.01
075762641691,83109.21,7362.53,0.00,90471.74
065762772803,58876.16,0.00,1600.00,60476.16
088763034959,65227.11,0.00,0.00,65227.11
069763820888,122747.08,0.00,0.00,122747.08
021763951798,73853.12,5253.01,0.00,79106.13
056764017244,14386.90,0.00,0.00,14386.90
031764082685,49317.49,0.00,0.00,49317.49
045764148120,85803.45,0.00,1250.00,87053.45
099764213549,72578.80,0.00,0.00,72578.80
027764344392,49369.87,0.00,0.00,49369.87
001764409805,106325.32,11290.74,500.00,118116.06
015764475212,28599.21,0.00,0.00,28599.21
096764802163,74582.78,6320.34,0.00,80903.12
055764867537,42719.95,0.00,0.00,42719.95
097764998267,68107.73,0.00,0.00,68107.73
032765324996,53684.93,0.00,0.00,53684.93
025765390325,81565.05,2944.29,0.00,84509.34
061765455648,40893.85,9534.96,511.68,50940.49
040765520966,79484.84,0.00,0.00,79484.84
032765716886,79592.50,13467.04,0.00,93059.54
093765978034,14489.99,0.00,0.00,14489.99
054766304345,55832.26,0.00,0.00,55832.26
026766956550,69182.87,0.00,0.00,69182.87
023767021740,67440.43,0.00,0.00,67440.43
056767152103,7824.61,0.00,0.00,7824.61
091767217276,74678.03,0.00,0.00,74678.03
073767282444,79701.14,0.00,0.00,79701.14
002767347607,36605.64,0.00,0.00,36605.64
099767477914,83491.92,7351.47,0.00,90843.39
084767608200,45851.60,2852.00,0.00,48703.60
058767738464,80192.77,0.00,0.00,80192.77
016767803588,119833.73,4347.06,0.00,124180.79
044768454520,5999.97,0.00,6131.27,12131.24
075768584640,74591.09,0.00,1250.00,75841.09
029768844815,66556.00,0.00,0.00,66556.00
017768909845,65525.90,0.00,0.00,65525.90
055768974869,90591.31,0.00,0.00,90591.31
043769039888,53744.70,0.00,0.00,53744.70
081769104901,76902.15,0.00,0.00,76902.15
010769234912,75260.62,6065.32,0.00,81325.94
000769299909,93189.04,0.00,0.00,93189.04
042769364900,93613.32,0.00,0.00,93613.32
034769429886,77003.61,4515.17,0.00,81518.78
019769624811,71042.03,0.00,0.00,71042.03
066769754733,117007.95,7954.63,0.00,124962.58
021769884634,22848.89,0.00,0.00,22848.89
073770209289,78580.23,1434.14,0.00,80014.37
038770404017,21464.39,0.00,364.88,21829.27
082770598695,72403.65,7897.80,0.00,80301.45
003771247269,87959.97,0.00,0.00,87959.97
096771700945,72783.54,0.00,0.00,72783.54
030771895297,96000.69,2074.10,0.00,98074.79
072772089599,58489.13,0.00,1600.00,60089.13
057772348593,12460.24,0.00,0.00,12460.24
094772478057,89686.52,0.00,0.00,89686.52
081772672213,153344.88,0.00,0.00,153344.88
059772736921,101797.44,0.00,2490.50,104287.94
092773448349,53087.84,0.00,0.00,53087.84
080774675641,37763.79,0.00,0.00,37763.79
032774998290,38767.79,196.65,0.00,38964.44
097775191814,68746.73,18618.93,100.00,87465.66
057775320804,38719.18,0.00,0.00,38719.18
040775578719,2130.04,0.00,0.00,2130.04
026775772099,90933.84,0.00,0.00,90933.84
050775836548,72903.78,0.00,0.00,72903.78
070776480746,77607.51,9721.16,0.00,87328.67
046776802645,84394.75,6606.11,0.00,91000.86
062776931367,78755.04,0.00,0.00,78755.04
017777703253,41277.10,0.00,0.00,41277.10
016777960378,88285.76,0.00,0.00,88285.76
013778024646,45454.48,612.28,1385.04,47451.80
053778410142,109709.86,0.00,0.00,109709.86
091778538598,109771.06,0.00,8450.00,118221.06
010778667034,86230.68,0.00,10261.14,96491.82
062779052212,57367.88,0.00,1000.00,58367.88
053779116390,50795.92,73.98,1069.62,51939.52
054779308892,73565.05,0.00,0.00,73565.05
031779373049,7268.97,791.67,0.00,8060.64
094779565487,50795.92,5395.62,1101.35,57292.89
008779757879,62580.65,473.33,332.48,63386.46
054780078425,61969.36,0.00,734.25,62703.61
025780206607,87460.88,0.00,300.00,87760.88
090780334767,50795.92,0.00,1023.59,51819.51
033780398840,50795.92,179.70,5.20,50980.82
051780462907,42308.02,0.00,0.00,42308.02
008780591026,50795.92,0.00,0.00,50795.92
062780719123,50795.93,0.00,0.00,50795.93
052780783164,55764.35,0.00,0.00,55764.35
016780847200,51191.52,55.49,0.00,51247.01
068780975255,56752.35,0.00,0.00,56752.35
058781039275,49911.92,903.98,5.20,50821.10
022781103290,50780.75,3530.58,5.20,54316.53
062781167299,50803.44,98.76,1088.76,51990.96
068781295302,77792.00,3141.60,0.00,80933.60
035781359296,54995.68,110.97,1213.28,56319.93
078781423284,60489.54,360.24,3171.50,64021.28
097781487267,56735.33,0.00,0.00,56735.33
063781615218,58741.46,0.00,1500.00,60241.46
076781807111,52349.41,1953.11,0.00,54302.52
053781871063,50802.03,117.26,1066.56,51985.85
008781935010,94717.40,0.00,93.76,94811.16
040781998951,63207.04,0.00,0.00,63207.04
000782190744,63179.68,0.00,0.00,63179.68
057782382489,68323.84,0.00,0.00,68323.84
086782510293,55090.03,2210.92,190.94,57491.89
027782638077,72281.77,0.00,0.00,72281.77
039783021302,50806.11,0.00,1122.57,51928.68
001783085155,88810.00,6868.07,0.00,95678.07
063783212844,87960.10,0.00,0.00,87960.10
063783276681,51701.73,321.06,0.00,52022.79
044783468161,76521.93,0.00,0.00,76521.93
064783531977,41226.71,29.77,0.00,41256.48
073783850980,110901.02,0.00,1761.21,112662.23
077783914765,34951.24,1509.24,406.02,36866.50
076784106089,55828.00,0.00,0.00,55828.00
015784233613,89072.90,0.00,0.00,89072.90
037784424859,39376.04,0.00,0.00,39376.04
095784552330,63261.28,0.00,0.00,63261.28
082784679781,7320.32,0.00,1053.36,8373.68
046784998318,117936.25,0.00,0.00,117936.25
091785316725,107617.13,0.00,0.00,107617.13
042785507708,63101.58,0.00,0.00,63101.58
031785635004,68839.05,0.00,240.00,69079.05
051785698644,3701.03,802.79,0.00,4503.82
022785889534,48574.81,318.36,0.00,48893.17
026786016768,59846.69,0.00,0.00,59846.69
072786143981,55306.16,0.00,0.00,55306.16
059786271174,3694.08,1525.98,224.75,5444.81
089786398346,73316.95,0.00,0.00,73316.95
079786589066,81122.95,0.00,0.00,81122.95
070786716187,69738.16,0.00,422.87,70161.03
046786779740,80118.48,20315.00,0.00,100433.48
057786906830,21178.76,0.00,0.00,21178.76
026787097427,12325.61,0.00,0.00,12325.61
080787287977,81569.50,0.00,0.00,81569.50
040787351484,88464.74,6715.94,0.00,95180.68
088787414985,69741.06,0.00,0.00,69741.06
048787541973,32090.46,0.00,0.00,32090.46
093787859352,59432.01,0.00,0.00,59432.01
091787986268,48874.70,0.00,180.00,49054.70
057788176604,89334.24,0.00,0.00,89334.24
058788240039,2517.23,0.00,0.00,2517.23
081789190952,62746.68,0.00,0.00,62746.68
022789444336,87320.90,0.00,500.00,87820.90
037789507669,44372.59,0.00,0.00,44372.59
093789824258,145.12,0.00,0.00,145.12
061789887561,11660.44,0.00,0.00,11660.44
077790014151,85638.91,0.00,0.00,85638.91
024790077439,8978.88,0.00,0.00,8978.88
064790140721,27658.98,0.00,0.00,27658.98
062790583556,33874.52,319.88,0.00,34194.40
051790646798,5796.00,0.00,0.00,5796.00
034790710035,5796.02,0.00,0.00,5796.02
051790899715,9339.42,0.00,0.00,9339.42
020791089350,83037.25,14340.00,0.00,97377.25
043791278939,61629.18,7787.63,400.00,69816.81
075791342125,77716.47,0.00,0.00,77716.47
003791405307,67825.08,0.00,0.00,67825.08
077791721137,49411.76,0.00,0.00,49411.76
080791784288,43440.88,0.00,0.00,43440.88
075791910575,38508.65,0.00,178.01,38686.66
026792163089,73790.12,0.00,0.00,73790.12
007792226205,74839.61,9345.15,290.39,84475.15
084792289315,72719.99,2014.07,626.20,75360.26
000792478618,105969.80,0.00,0.00,105969.80
096792667874,75006.33,2014.07,126.20,77146.60
057792730950,60921.92,0.00,0.00,60921.92
016792794021,11731.01,0.00,11419.56,23150.57
074792857086,58948.78,0.00,1101.02,60049.80
084792983202,101891.63,0.00,250.00,102141.63
089793109298,59652.87,0.00,0.00,59652.87
090793235374,7199.92,0.00,0.00,7199.92
039793298405,66849.36,0.00,1000.00,67849.36
087793361430,66587.03,0.00,0.00,66587.03
034793424451,55470.02,0.00,0.00,55470.02
081793487466,107074.00,0.00,0.00,107074.00
028793550477,128501.36,0.00,0.00,128501.36
074793613482,56775.31,360.27,0.00,57135.58
067793739478,71418.25,0.00,0.00,71418.25
049794117346,95083.23,3573.38,0.00,98656.61
051794369158,46708.47,43.44,0.00,46751.91
004794432099,83370.06,6794.10,250.00,90414.16
016794557965,11592.00,0.00,0.00,11592.00
095794746726,3600.03,0.00,0.00,3600.03
017795627023,65181.07,4021.95,0.00,69203.02
053795878357,60203.60,0.00,0.00,60203.60
049796506346,40558.17,0.00,0.00,40558.17
087796631884,76992.88,0.00,3864.14,80857.02
036796820155,63659.56,4004.11,0.00,67663.67
096797196562,56389.11,0.00,0.00,56389.11
024797510100,46498.63,0.00,0.00,46498.63
065797635480,35853.56,0.00,0.00,35853.56
035797886182,8693.97,0.00,0.00,8693.97
031798136805,23464.14,0.00,0.00,23464.14
075798199448,840.43,0.00,0.00,840.43
028798262087,4324.00,0.00,0.00,4324.00
038798449973,68161.44,0.00,1000.00,69161.44
028798637815,43647.60,0.00,0.00,43647.60
043798700419,82634.53,6905.03,0.00,89539.56
097798950786,116303.20,0.00,2798.50,119101.70
023799326191,68551.01,0.00,0.00,68551.01
047799388741,68325.12,0.00,0.00,68325.12
083799576362,71156.03,1859.72,0.00,73015.75
050799638893,47800.03,0.00,0.00,47800.03
028799701419,85187.79,4529.38,0.00,89717.17
093800138962,14377.59,0.00,3606.74,17984.33
063800201449,38461.39,0.00,614.66,39076.05
002800638720,74631.12,0.00,0.00,74631.12
072800701167,76359.27,4703.71,0.00,81062.98
062800888481,3376.15,0.00,0.00,3376.15
022801013333,87012.00,0.00,0.00,87012.00
010801325377,26451.03,0.00,0.00,26451.03
030801387771,61393.48,5361.78,0.00,66755.26
064801450160,65370.44,15483.05,0.00,80853.49
053801637299,70594.38,2452.70,0.00,73047.08
052801762034,45431.93,0.00,0.00,45431.93
024802198454,62838.88,0.00,0.00,62838.88
054802260780,72782.93,0.00,3793.76,76576.69
099802323101,100185.84,0.00,0.00,100185.84
068802634636,23945.63,0.00,359.02,24304.65
070802759216,66854.32,0.00,0.00,66854.32
049802946050,72115.93,0.00,0.00,72115.93
020803070582,26826.56,0.00,0.00,26826.56
057803257343,2884.00,0.00,0.00,2884.00
002803381827,54352.77,0.00,0.00,54352.77
005803568516,51917.48,0.00,0.00,51917.48
009803630736,3582.00,0.00,0.00,3582.00
031803817367,73076.32,0.00,0.00,73076.32
009803879568,106371.93,7479.77,0.00,113851.70
021804003955,14489.99,0.00,0.00,14489.99
081804190499,17319.02,0.00,0.00,17319.02
016804377001,123972.75,0.00,0.00,123972.75
037804501311,3422.00,0.00,0.00,3422.00
067804687740,122086.53,0.00,0.00,122086.53
018804749874,1800.04,0.00,700.00,2500.04
089804812002,57733.17,0.00,0.00,57733.17
063805246769,4346.96,0.00,0.00,4346.96
008805619240,3481.00,0.00,0.00,3481.00
063805929500,19423.46,0.00,0.00,19423.46
